Institute,Link,Coursename,Skills,Rating,Review,Level,Type,Duration,Platform
Coursera Project Network,https://www.coursera.org/projects/working-big-data,working big data,"Big Data, Python Programming",4.4,8,Intermediate , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/implementar-un-modelo-de-aprendizaje-automtico-con-fastapi,implementar un modelo de aprendizaje automtico con fastapi,"Cloud API, Machine Learning",4.4,11,Beginner , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/creating-azure-serverless-functions-in-a-real-world-scenario,creating azure serverless functions in a real world scenario,"Cloud Computing, DevOps, Microsoft Azure",4.4,9,Intermediate , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/canva-for-teachers,canva for teachers,"Computer Graphics, Creativity, Graphic Design",4.4,17,Beginner , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/create-design-digital-products-canva,create design digital products canva,"Computer Graphics, Creativity, Graphic Design, Marketing, Product Design",4.4,943,Advanced , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/programming-in-c,programming in c,Computer Programming,4.4,213,Beginner , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/pandas-python-library-beginners-data-science,pandas python library beginners data science,"Computer Programming, Data Analysis, Data Science, Python Programming",4.4,317,Beginner , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/basic-statistics-python-ttest-corr,basic statistics python ttest corr,"Computer Programming, Data Visualization, Python Programming, Statistical Analysis",4.4,30,Beginner , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/introduction-to-java-programming-java-fundamental-concepts,introduction to java programming java fundamental concepts,"Computer Programming, Java Programming",4.4,161,Beginner , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/build-a-full-website-using-wordpress,build a full website using wordpress,"Computer Science, Leadership and Management, Marketing, Web Design, Web Development",4.4,4000,Advanced , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/developpe-site-internet-gratuit-wordpress,developpe site internet gratuit wordpress,Creativity,4.4,8,Intermediate , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/build-free-website-wordpress,build free website wordpress,"Creativity, Web Design, Web Development",4.4,817,Intermediate , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/storytelling-with-data,storytelling with data,"Critical Thinking, Microsoft Excel, Storytelling",4.4,167,Beginner , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/chatgpt-dall-e-scifi-writing,chatgpt dall e scifi writing,"Critical Thinking, Writing",4.4,159,Beginner , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/getting-started-imagej,getting started imagej,Data Analysis,4.4,41,Beginner , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/python-for-data-analysis-numpy,python for data analysis numpy,"Data Analysis, Data Science, Python Programming",4.4,265,Beginner , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/showcase-build-and-deploy-a-stroke-prediction-model-with-r,showcase build and deploy a stroke prediction model with r,"Data Analysis, Data Visualization, Machine Learning, Python Programming, R Programming",4.4,12,Intermediate , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/covid19-data-visualization-using-python,covid19 data visualization using python,"Data Analysis, Data Visualization, Python Programming, Computer Programming",4.4,95,Intermediate , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/application-of-data-analysis-in-business-with-r-programming,application of data analysis in business with r programming,"Data Analysis, Data Visualization, R Programming, Statistical Programming, Computer Programming",4.4,121,Intermediate , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/julia-beginners-data-science,julia beginners data science,"Data Analysis, Exploratory Data Analysis, Data Science",4.4,48,Beginner , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/getting-started-in-google-analytics,getting started in google analytics,"Data Analysis, Marketing",4.4,1400,Beginner , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/data-cleaning-excel-techniques-to-clean-messy-data,data cleaning excel techniques to clean messy data,"Data Analysis, Microsoft Excel",4.4,24,Intermediate , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/data-analysis-using-pyspark,data analysis using pyspark,"Data Analysis, Python Programming",4.4,285,Intermediate , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/sql-case-statements,sql case statements,"Data Management, SQL, PostgreSQL",4.4,27,Advanced , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/interpretable-machine-learning-applications-part-5,interpretable machine learning applications part 5,"Data Science, Software Engineering",4.4,12,Beginner , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/geospatial-bigdata-visualization-keplergl,geospatial bigdata visualization keplergl,Data Visualization,4.4,18,Beginner , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/data-visualization-microsoft-excel,data visualization microsoft excel,"Data Visualization, Microsoft Excel",4.4,47,Beginner , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/powerbi-report-development-crash-course-wdnos,powerbi report development crash course wdnos,"Data Visualization, Power BI",4.4,229,Beginner , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/intermediate-rdb-sql,intermediate rdb sql,"Database Administration, Databases, SQL, Data Science",4.4,481,Intermediate , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/fundamentals-database-systems,fundamentals database systems,Databases,4.4,17,Intermediate , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/python-application-pymango-mongodb-database,python application pymango mongodb database,"Databases, Python Programming",4.4,77,Intermediate , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/sentiment-analysis-bert,sentiment analysis bert,"Deep Learning, Machine Learning, Natural Language Processing",4.4,394,Intermediate , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/deep-learning-for-real-estate-price-prediction,deep learning for real estate price prediction,"Deep Learning, Machine Learning, Python Programming",4.4,19,Beginner , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/pneumonia-classification-using-pytorch,pneumonia classification using pytorch,"Deep Learning, Python Programming",4.4,11,Intermediate , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/deploying-java-maven-application-with-jenkins-ci-cd-tool,deploying java maven application with jenkins ci cd tool,DevOps,4.4,62,Beginner , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/ansible-write-your-first-playbook-and-learn-how-it-works,ansible write your first playbook and learn how it works,DevOps,4.4,35,Intermediate , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/terraform-for-absolute-beginners,terraform for absolute beginners,"DevOps, Cloud Computing",4.4,156,Beginner , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/server-application-monitoring,server application monitoring,"DevOps, Cloud Infrastructure, Docker (Software)",4.4,36,Beginner , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/docker-fundamentals,docker fundamentals,"DevOps, Docker (Software)",4.4,214,Beginner , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/ansible-fundamentals,ansible fundamentals,"DevOps, Linux, Leadership and Management",4.4,143,Beginner , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/e-commerce-dashboard-figma,e commerce dashboard figma,E-Commerce,4.4,621,Beginner , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/intro-time-series-analysis-in-r,intro time series analysis in r,Forecasting,4.4,244,Beginner , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/prophet-timeseries-prediction,prophet timeseries prediction,"Forecasting, Machine Learning, Python Programming, Data Science",4.4,411,Intermediate , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/get-started-inkscape,get started inkscape,Graphic Design,4.4,13,Beginner , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/create-color-gradients-adobe-illustrator,create color gradients adobe illustrator,Graphic Design,4.4,8,Intermediate , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/java-beginners-getting-started-,java beginners getting started ,"Java Programming, Programming Principles",4.4,13,Beginner , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/build-full-stack-app-using-react-express,build full stack app using react express,Javascript,4.4,12,Intermediate , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/build-a-google-firebase-webapp,build a google firebase webapp,"Javascript, Mobile Development, Web Development",4.4,153,Intermediate , Guided Project , Less Than 2 Hours,coursera
Coursera Project Network,https://www.coursera.org/projects/build-first-react-website,build first react website,"Javascript, React (web framework), Web Development",4.4,395,Intermediate , Guided Project , Less Than 2 Hours,coursera
